"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"KLHL12",0.352080065113338,7.99224319757488,4.64410809883312,1.95265802155606e-05,6.02226522725354e-05,2.10975778131726,"NOT","KLHL12"
"CNTRL",-0.412650410728455,7.2396577038163,-4.64346628612129,1.95710426595137e-05,6.03436113075283e-05,2.10755465591765,"NOT","CNTRL"
"FSCN1",0.539037016889067,6.22860660001042,4.63655009421374,2.00564864593725e-05,6.18238240887461e-05,2.08382263221053,"NOT","FSCN1"
"DAP",0.480701973762089,6.71551072217404,4.63418100168562,2.02254591245136e-05,6.23279878241369e-05,2.07569715454559,"NOT","DAP"
"CASK",-0.605447133776519,4.31101305815802,-4.63367243451295,2.02619128159925e-05,6.24236125567648e-05,2.07395312903144,"NOT","CASK"
"RBM26",-0.524068190561035,6.83591006365675,-4.633493102694,2.02747824668645e-05,6.24465470146134e-05,2.07333816892029,"NOT","RBM26"
"VPS33A",0.377953521612318,5.6347154380061,4.63321086933895,2.02950529526107e-05,6.24922577540259e-05,2.07237036378916,"NOT","VPS33A"
"TREML1",1.09873677001574,6.46913105574167,4.6298858797577,2.05353537876813e-05,6.3215277372616e-05,2.06097071226335,"UP","TREML1"
"MTRF1L",0.353589735932186,8.68955985348589,4.62940046169344,2.05706670192916e-05,6.33070527786219e-05,2.0593067845859,"NOT","MTRF1L"
"LOC154761",0.901920952521323,4.61387514666984,4.62897601871897,2.06015929956898e-05,6.3385280775298e-05,2.05785193504959,"UP","LOC154761"
"MRPS30",-0.644792521170612,6.76158758891991,-4.62853884529258,2.06334939857135e-05,6.34515863101789e-05,2.05635351440172,"NOT","MRPS30"
"SRGAP3",-0.743346167742627,3.93984892737656,-4.62852959915961,2.0634169205821e-05,6.34515863101789e-05,2.05632182380487,"DOWN","SRGAP3"
"MCM3",-0.336049792682729,9.48773401806344,-4.62712483898881,2.07370059807058e-05,6.37507849460266e-05,2.05150742898457,"NOT","MCM3"
"MLF2",0.456581310364418,7.68126229493682,4.62623599588632,2.08023327747856e-05,6.39345394493409e-05,2.04846153560017,"NOT","MLF2"
"POLE2",0.572924311730844,4.06144287129647,4.62573876314454,2.08389651700802e-05,6.40300291264343e-05,2.04675773361061,"NOT","POLE2"
"BCAP29",0.545467346112291,5.5871737519077,4.62536036357017,2.08668850052411e-05,6.40987046731585e-05,2.04546117855065,"NOT","BCAP29"
"MGMT",-0.730375560661357,6.53325504180092,-4.62500196351722,2.08933628586753e-05,6.41629152890483e-05,2.04423319560948,"DOWN","MGMT"
"IL27RA",-0.730793843283585,8.06923875142499,-4.62448154076583,2.09318689986708e-05,6.42640203186718e-05,2.04245015437513,"DOWN","IL27RA"
"TTI2",0.2917633899753,7.29087183260304,4.62320949523186,2.10262795678926e-05,6.45366607537184e-05,2.03809234045217,"NOT","TTI2"
"UBE2T",0.690826489055797,4.49330505469718,4.62279076725446,2.10574481639199e-05,6.46055657085585e-05,2.03665797070293,"NOT","UBE2T"
"IFT27",0.417040848544943,5.59190024975121,4.62274139804751,2.1061125999395e-05,6.46055657085585e-05,2.03648885845072,"NOT","IFT27"
"RINT1",-0.603193638691888,4.85733953542804,-4.62268178183693,2.10655680368567e-05,6.46055657085585e-05,2.03628464661419,"NOT","RINT1"
"ARAP2",0.771892626130755,6.09361504866425,4.62173471614888,2.11362571923919e-05,6.48050933096513e-05,2.03304069274023,"UP","ARAP2"
"AURKAIP1",0.304412195086879,9.8930134789953,4.62036544802002,2.12388690802679e-05,6.51023656761341e-05,2.02835112862367,"NOT","AURKAIP1"
"ATG4C",-0.431598400495572,6.31223173109764,-4.61964845292948,2.12927939030627e-05,6.52502816358498e-05,2.02589577206174,"NOT","ATG4C"
"SRSF8",-0.883085822953083,8.06336950512465,-4.61837614157682,2.13888128648857e-05,6.55270790723541e-05,2.0215391660364,"DOWN","SRSF8"
"IFNLR1",-0.714322542515062,4.58375886046428,-4.61764302355684,2.14443316597283e-05,6.56645019375955e-05,2.01902910141335,"DOWN","IFNLR1"
"PSMC1",0.309822773781864,10.5034588203394,4.61763316366853,2.14450793035119e-05,6.56645019375955e-05,2.01899534418811,"NOT","PSMC1"
"ARPP19",-0.405836414066112,7.78474170835444,-4.61750907214863,2.14544909413003e-05,6.5666225738425e-05,2.018570495856,"NOT","ARPP19"
"HNRNPH3",-0.545613490811608,8.02099629734198,-4.61747530661258,2.14570525631813e-05,6.5666225738425e-05,2.01845489474534,"NOT","HNRNPH3"
"SELENOI",-0.536538394640415,4.18742396414226,-4.61424119202303,2.17037969473942e-05,6.64036956046004e-05,2.00738426884059,"NOT","SELENOI"
"TIAM1",-0.806182047829757,5.35604550049453,-4.61371541623664,2.17441714096919e-05,6.65095436953372e-05,2.00558483897284,"DOWN","TIAM1"
"TARS3",-0.437238928349454,3.82224394780702,-4.61076423264152,2.19721574041218e-05,6.71890360577689e-05,1.99548639990893,"NOT","TARS3"
"HK1",0.346047966736107,10.9441863111391,4.60997825703961,2.20332681636774e-05,6.73580123675767e-05,1.99279743595005,"NOT","HK1"
"FZD1",0.491426752421631,4.24742067437554,4.60979557701642,2.20474955390574e-05,6.7383609573699e-05,1.99217248536746,"NOT","FZD1"
"RIPK3",0.49293660148261,7.17925244839143,4.60852846779353,2.21464267921251e-05,6.76538083131526e-05,1.98783800757376,"NOT","RIPK3"
"CSAG3",0.490213565816157,3.77702056190465,4.60851272650933,2.21476585337931e-05,6.76538083131526e-05,1.98778416390241,"NOT","CSAG3"
"KCNK3",0.483166172257447,3.9038809272746,4.60805714170851,2.21833366212111e-05,6.77448141443725e-05,1.98622585569531,"NOT","KCNK3"
"KMO",-0.781932699582648,4.78600722314175,-4.6077802225838,2.22050503084112e-05,6.77931376789953e-05,1.98527870091155,"DOWN","KMO"
"SCMH1",-0.398863644510739,5.40361692954831,-4.60745518257969,2.2230563690261e-05,6.78530331675695e-05,1.98416699076804,"NOT","SCMH1"
"MIR17HG",-0.414100412883749,3.86880356801182,-4.60714652516505,2.22548176274901e-05,6.79090537890804e-05,1.9831113466967,"NOT","MIR17HG"
"SNORD56",-0.633116008081179,3.97113128408378,-4.6066559888757,2.2293416523399e-05,6.80088057737404e-05,1.98143372382844,"NOT","SNORD56"
"RPL11",-0.303707559011647,12.9203096959446,-4.6065147521795,2.23045421400743e-05,6.80247164897338e-05,1.98095071304345,"NOT","RPL11"
"BIRC6",-0.290481255175195,6.69879952573493,-4.60612363494561,2.23353798379628e-05,6.81007210423715e-05,1.97961318005872,"NOT","BIRC6"
"HBG1",-1.55014693864828,12.788684646871,-4.6057675096357,2.23634947718807e-05,6.81683858115327e-05,1.97839535776365,"DOWN","HBG1"
"ISOC1",-0.775335504022939,5.82526556051487,-4.60540417616219,2.23922143503259e-05,6.8237857339754e-05,1.97715293147441,"DOWN","ISOC1"
"ZNF286A",-0.388379305488815,3.53753084743275,-4.60529252987447,2.24010466208501e-05,6.82467037072483e-05,1.97677116390132,"NOT","ZNF286A"
"GBP4",1.20382243241448,8.78103483054971,4.6047324241899,2.24454075678052e-05,6.8363757900354e-05,1.97485598249018,"UP","GBP4"
"DANCR",-0.673235010896716,5.65983938060437,-4.60394573755412,2.25078587195039e-05,6.85358343548915e-05,1.97216623194786,"NOT","DANCR"
"TRA2B",-0.357170620342336,8.31921622928452,-4.60372421090333,2.2525475191189e-05,6.85713354801866e-05,1.97140885171196,"NOT","TRA2B"
"PARP1",-0.596357891599419,9.0766051542835,-4.60329362667703,2.2559755048806e-05,6.86530910973275e-05,1.96993677070117,"NOT","PARP1"
"PCOLCE2",1.62885887107813,4.17310237815866,4.60316864889529,2.25697143607234e-05,6.86530910973275e-05,1.9695095088249,"UP","PCOLCE2"
"ATG4A",0.404959409388794,6.37773648167601,4.60316223482754,2.25702256048903e-05,6.86530910973275e-05,1.96948758118081,"NOT","ATG4A"
"ZNF518B",-0.466786396727297,6.64230036150292,-4.60011927342393,2.28140484946792e-05,6.93764063867259e-05,1.95908628368325,"NOT","ZNF518B"
"PPIH",-0.395613749524644,6.44739455720112,-4.60002315835578,2.28217916076009e-05,6.93816221350994e-05,1.95875780047863,"NOT","PPIH"
"ALCAM",0.846206312294103,7.45082585389092,4.59940771683327,2.28714329106779e-05,6.95141781890422e-05,1.95665454152737,"UP","ALCAM"
"RPS11",-0.328622271169941,13.1192918568421,-4.59907030151888,2.28986934061431e-05,6.95786592145479e-05,1.95550148748694,"NOT","RPS11"
"STAU2-AS1",-0.729948489387811,7.58313208934567,-4.59737404926806,2.30362181379955e-05,6.99780603769671e-05,1.94970546188905,"DOWN","STAU2-AS1"
"NOB1",-0.5726654708957,4.54210160781261,-4.59722721950238,2.30481602752313e-05,6.9995864054858e-05,1.94920379764267,"NOT","NOB1"
"KLHL36",-0.31484198918116,6.88187008109649,-4.59701783357623,2.30652007539567e-05,7.00291376096126e-05,1.94848841460181,"NOT","KLHL36"
"ST6GALNAC6",-0.775346796326613,5.7100814888463,-4.59683057580673,2.30804507846832e-05,7.00569590009766e-05,1.94784864704706,"DOWN","ST6GALNAC6"
"C1orf74",0.584489381133696,4.04500304351704,4.59650506107387,2.3106983697375e-05,7.01190040487178e-05,1.94673655264941,"NOT","C1orf74"
"SGCE",-0.538654636423808,3.74579930943733,-4.59463318381852,2.32601401113086e-05,7.05651588511234e-05,1.94034215473119,"NOT","SGCE"
"PAGR1",-0.300380684279404,7.89318333118014,-4.59110373176013,2.3551617168447e-05,7.14305964713637e-05,1.92828875087327,"NOT","PAGR1"
"SIRT1",-0.477570046846801,6.82095019463882,-4.59047378648778,2.36040140834614e-05,7.15706538726663e-05,1.9261378875095,"NOT","SIRT1"
"CD300C",0.982518640463587,5.76473597541139,4.58674022690537,2.39169020954173e-05,7.25002747216891e-05,1.91339300050516,"UP","CD300C"
"CHAMP1",-0.314018118537665,7.22782988065624,-4.58588372997153,2.39892485919778e-05,7.27004347797959e-05,1.91046994900265,"NOT","CHAMP1"
"SCARNA22",0.476331903455983,3.65676090399873,4.58554325626859,2.40180669409424e-05,7.2768610289615e-05,1.90930805224351,"NOT","SCARNA22"
"SRP72",-0.470402239936154,6.27328053688012,-4.58533192184006,2.40359716744048e-05,7.28036931506314e-05,1.9085868751678,"NOT","SRP72"
"CCDC146",-0.701858301943652,5.10233902312268,-4.58328551216872,2.42100228831081e-05,7.33115925768415e-05,1.90160432828251,"DOWN","CCDC146"
"SLC16A6",0.853460553321052,5.32113470242824,4.58286791430135,2.42456911251771e-05,7.34002905972617e-05,1.90017962461612,"UP","SLC16A6"
"TAF5",-0.416960748952715,5.41154592877384,-4.58249999711909,2.42771584604434e-05,7.3459960601717e-05,1.8989244654741,"NOT","TAF5"
"IKBKB",-0.336498492593607,7.35683769082011,-4.58248822515637,2.42781659538602e-05,7.3459960601717e-05,1.89888430589815,"NOT","IKBKB"
"EPB42",-1.59295381622668,9.10407898445792,-4.58186703688089,2.43313877118179e-05,7.36016485053938e-05,1.89676521616788,"DOWN","EPB42"
"TRIM52",-0.329803520930564,6.54517656063628,-4.58069079553126,2.4432476834937e-05,7.38880211166906e-05,1.89275301813368,"NOT","TRIM52"
"FBXO30",0.62640341938027,6.65480182596288,4.57977072741058,2.4511835185791e-05,7.41085429441699e-05,1.88961497421761,"NOT","FBXO30"
"ATP5F1A",-0.35882349902505,10.8240148284657,-4.57937530170787,2.45460189006493e-05,7.41924048178764e-05,1.8882664011144,"NOT","ATP5F1A"
"ENO1",0.474911596104912,10.9920623650305,4.5791736855822,2.45634660789406e-05,7.42256483509074e-05,1.88757882386205,"NOT","ENO1"
"MICOS13",-0.566472706874176,7.67998021137897,-4.5790777472799,2.45717725016474e-05,7.42312602346355e-05,1.88725164773787,"NOT","MICOS13"
"GBP3",1.06540351406891,3.9192756205267,4.57769394215194,2.46918887182744e-05,7.45745576350928e-05,1.88253284986629,"UP","GBP3"
"ELL",0.359988399167611,6.93186917803515,4.57664124864665,2.47836472867485e-05,7.48320514875327e-05,1.87894359914736,"NOT","ELL"
"TMIGD3",1.60686561295732,4.85460200643694,4.57497315406874,2.49297289535448e-05,7.52533910976397e-05,1.87325688341181,"UP","TMIGD3"
"WDR91",-0.474645055238462,4.88398250457882,-4.57389161402046,2.50248920486757e-05,7.55208462192599e-05,1.86957031958056,"NOT","WDR91"
"AIF1L",0.612630258572772,4.23198442476926,4.5733886466801,2.50692679785605e-05,7.56349343206372e-05,1.86785603324938,"NOT","AIF1L"
"BABAM2",0.546378796535739,6.73323418546784,4.57262678351787,2.51366320174245e-05,7.58183004508794e-05,1.86525951044661,"NOT","BABAM2"
"TTC1",0.353329553324417,7.06059990701119,4.57178873611301,2.52109361524562e-05,7.60224980651743e-05,1.86240357886235,"NOT","TTC1"
"PAPSS1",0.736861025617374,8.83484741430053,4.57139496431267,2.52459232189733e-05,7.6108060830378e-05,1.86106175307566,"UP","PAPSS1"
"ALOX15B",0.773604663851767,3.9711040691495,4.57114370238534,2.52682728625053e-05,7.61554911357516e-05,1.86020557578436,"UP","ALOX15B"
"SLC35F6",0.772248372215467,5.19248245574256,4.56998534085179,2.53715583803916e-05,7.64467636016511e-05,1.85625873654808,"UP","SLC35F6"
"CATSPER1",0.893947867971965,4.82812968537249,4.56969840595506,2.53972065312574e-05,7.65040165335705e-05,1.85528114788183,"UP","CATSPER1"
"TMC8",-0.396592928947265,5.26077631708302,-4.56956626070219,2.54090270545495e-05,7.65171293982439e-05,1.85483093810555,"NOT","TMC8"
"RNF130",0.363377009031584,9.28875242627396,4.56950112587076,2.54148554030831e-05,7.65171293982439e-05,1.85460903048953,"NOT","RNF130"
"SAMD15",0.432803393606622,5.23489775567175,4.56734120273113,2.56088681762236e-05,7.70810859592924e-05,1.84725124533924,"NOT","SAMD15"
"LTV1",-0.460622250254332,7.0547072635778,-4.56513996421436,2.58080776421216e-05,7.76603852708026e-05,1.83975441629371,"NOT","LTV1"
"SRGAP1",0.548751042185588,3.60399852344546,4.5641160789263,2.59012521079499e-05,7.79203899013339e-05,1.8362679213795,"NOT","SRGAP1"
"TNFSF8",-0.605097125636704,5.52017586826799,-4.56385862125733,2.59247325380508e-05,7.79706484225149e-05,1.83539129479912,"NOT","TNFSF8"
"GPR27",1.16844511354968,4.42710808378706,4.56363715239819,2.59449473516768e-05,7.80110616556427e-05,1.83463722655152,"UP","GPR27"
"DTX3L",1.17144029810789,5.35212752977485,4.56280990757051,2.60205910336036e-05,7.82180733342329e-05,1.83182073563757,"UP","DTX3L"
"BANP",-0.429533367376767,10.7694349808271,-4.56173077152621,2.61195910413565e-05,7.84951678553559e-05,1.82814700416934,"NOT","BANP"
"EDEM3",0.428917167010427,6.61529600420264,4.55986365654167,2.62917483128414e-05,7.89919141427317e-05,1.82179171025529,"NOT","EDEM3"
"LARP1B",-0.772847825054128,5.31108566463463,-4.55851105833835,2.64171550574104e-05,7.93479787867417e-05,1.81718850328396,"DOWN","LARP1B"
"USP14",-0.798756898816129,5.99552170115891,-4.55598149086332,2.66532519621795e-05,8.00362457825947e-05,1.80858153914046,"DOWN","USP14"
"DGCR6L",-0.67115058619403,6.4035425640703,-4.55352493139388,2.68845028794906e-05,8.07096056710841e-05,1.80022516490906,"NOT","DGCR6L"
"AGO3",0.591928904736133,3.9982010113627,4.55177603647783,2.70503277006046e-05,8.11862508041613e-05,1.79427733177831,"NOT","AGO3"
"ACTR1A",0.49774927697336,7.61949571311772,4.55128360551405,2.70971980943511e-05,8.13057221235614e-05,1.7926028152082,"NOT","ACTR1A"
"MLH1",-0.328227811994561,6.71678596344661,-4.55013395286545,2.7206932303259e-05,8.1613706231564e-05,1.78869374583217,"NOT","MLH1"
"ADORA2B",0.701878449078739,3.93855634682914,4.54993566385491,2.72259027141544e-05,8.16493330484413e-05,1.78801956764232,"UP","ADORA2B"
"TRDMT1",-0.496527686993115,3.80806437024142,-4.54966005482944,2.72522917869727e-05,8.16866767493345e-05,1.78708252641593,"NOT","TRDMT1"
"EMC7",0.342857099898533,9.22150145537745,4.54965737000903,2.72525489763201e-05,8.16866767493345e-05,1.78707339844672,"NOT","EMC7"
"RAD50",-0.635228446777195,4.76099680475629,-4.54887038823558,2.73280390847214e-05,8.18916245418234e-05,1.78439789437642,"NOT","RAD50"
"HELQ",-0.407592970019559,5.72686953788838,-4.5483841453832,2.73747830716686e-05,8.201034699503e-05,1.78274492363132,"NOT","HELQ"
"TMEM160",-0.457730873091307,7.478431654679,-4.54807689916138,2.74043597456223e-05,8.20775905990404e-05,1.78170049106178,"NOT","TMEM160"
"PARP2",-0.52580958179003,4.61914805516921,-4.54786974069254,2.74243191752188e-05,8.21160025251738e-05,1.78099630921783,"NOT","PARP2"
"CACFD1",0.930404771887077,4.18452131087567,4.54489426935316,2.77125698397593e-05,8.29575237595915e-05,1.77088365128525,"UP","CACFD1"
"CALHM6",1.06824743350375,5.92523332603471,4.54415009147419,2.77851229164536e-05,8.31530849631776e-05,1.76835492745408,"UP","CALHM6"
"BDP1",-0.615112993194658,5.32788417072578,-4.54354101629531,2.78446419947533e-05,8.33095475330415e-05,1.76628543125273,"NOT","BDP1"
"PPIP5K1",-0.480237253191142,4.67276566783308,-4.54269608517133,2.79274148178964e-05,8.35354845514521e-05,1.7634147708966,"NOT","PPIP5K1"
"LAMTOR3",0.552181378487575,8.69403088417493,4.53934327714883,2.82582395549204e-05,8.45030754162466e-05,1.7520260966084,"NOT","LAMTOR3"
"ATP5PO",-0.328965996469293,9.97239752236257,-4.53868987139716,2.83231549424557e-05,8.46751982825105e-05,1.74980710473552,"NOT","ATP5PO"
"HBE1",1.24058011654809,3.96202660595881,4.53714212717455,2.8477502599023e-05,8.50999420343962e-05,1.74455151446506,"UP","HBE1"
"CTLA4",-0.992540564626314,5.95313670050254,-4.53711699784336,2.8480015353301e-05,8.50999420343962e-05,1.74446619125775,"DOWN","CTLA4"
"CES1",1.10251707599929,6.07900427339792,4.53588904568493,2.86030654296358e-05,8.54454407202459e-05,1.74029712362299,"UP","CES1"
"JAK3",0.556935217644296,3.62778436090707,4.53581461880692,2.86105401945249e-05,8.54455935752418e-05,1.74004445145398,"NOT","JAK3"
"SAMM50",-0.583141923132199,7.79777028636346,-4.53528642852265,2.86636415847355e-05,8.55819752633737e-05,1.73825135281403,"NOT","SAMM50"
"CMTM4",1.12685948480724,5.04292652741076,4.53385282927592,2.88082524582661e-05,8.59914382247517e-05,1.73338507964496,"UP","CMTM4"
"TMEM50A",0.353271578346734,6.37473088584439,4.53284635076245,2.89102030866192e-05,8.62733828174714e-05,1.72996908517195,"NOT","TMEM50A"
"TRAPPC2",-0.436447984911908,8.05099656311111,-4.53109288505033,2.90886597756311e-05,8.67834302792933e-05,1.72401868107527,"NOT","TRAPPC2"
"ERLIN2",0.688446868997844,5.44140462397419,4.53070512786163,2.91282679502893e-05,8.68790785456931e-05,1.72270297230839,"NOT","ERLIN2"
"FHOD1",0.567591857227471,7.05310477485634,4.52953253955307,2.9248364170408e-05,8.72146817620197e-05,1.71872456226152,"NOT","FHOD1"
"ZKSCAN1",0.569646226477692,4.60643955739919,4.52874665806406,2.93291238731301e-05,8.74328453197947e-05,1.71605846537481,"NOT","ZKSCAN1"
"DNAJC14",0.274512586194823,5.77984416746644,4.5278389925876,2.94226689056797e-05,8.76890002859589e-05,1.71297949399427,"NOT","DNAJC14"
"TM7SF3",-0.364965694970772,7.97882043385482,-4.52565755562404,2.96486808098906e-05,8.83397142432931e-05,1.70558086497082,"NOT","TM7SF3"
"QKI",0.602305308908155,5.58662425975947,4.52510691679662,2.97059976407424e-05,8.84875861399961e-05,1.70371357246593,"NOT","QKI"
"RPS29",-0.32891795491029,13.4170382997254,-4.52394437288232,2.98273634070571e-05,8.87987324295028e-05,1.69977158429324,"NOT","RPS29"
"ALDH6A1",-0.596665666661935,6.10256622057373,-4.5238898942745,2.98330626292899e-05,8.87987324295028e-05,1.69958686858521,"NOT","ALDH6A1"
"NDST1",0.735602015286275,5.18193364661276,4.52379960609364,2.98425103687505e-05,8.87987324295028e-05,1.69928073894216,"UP","NDST1"
"ENY2",0.414524431870463,8.83892047483194,4.52374063285252,2.98486828922013e-05,8.87987324295028e-05,1.69908078681474,"NOT","ENY2"
"SYNGR2",0.407443375440231,10.8789197585634,4.52373734969333,2.98490265655731e-05,8.87987324295028e-05,1.6990696551137,"NOT","SYNGR2"
"SLC4A8",-0.707356682048168,3.77493239353738,-4.52280051834819,2.99472495323944e-05,8.90679178599122e-05,1.69589344464655,"DOWN","SLC4A8"
"NPC1",-0.511042962326903,7.10492730269807,-4.52222890641386,3.00073353418253e-05,8.92235674979099e-05,1.69395562094379,"NOT","NPC1"
"PAXIP1-AS2",-0.678868276580658,6.6208684085942,-4.52193842691859,3.00379145053116e-05,8.92914245754484e-05,1.69297091056712,"NOT","PAXIP1-AS2"
"SEH1L",-0.611590946635907,5.13280770179456,-4.52159633718951,3.00739656793577e-05,8.93755086417268e-05,1.69181128326572,"NOT","SEH1L"
"DENND1A",0.675662112623899,5.53084948176189,4.52059213041798,3.01800378263096e-05,8.96675878628868e-05,1.68840743352005,"NOT","DENND1A"
"RPL28",-0.482575970960101,9.74960314499199,-4.52027308171864,3.02138144705021e-05,8.97447753691558e-05,1.68732606536478,"NOT","RPL28"
"OXSM",-0.457993749501008,4.06475136334223,-4.5195509050708,3.02904050404907e-05,8.99490614076492e-05,1.68487849085516,"NOT","OXSM"
"MORC2",-0.915365251664049,5.33547875541317,-4.51779119182786,3.04778245852049e-05,9.04822700479001e-05,1.67891532530812,"DOWN","MORC2"
"NORAD",-0.502234935519201,8.53201363993389,-4.51742291807693,3.0517190565668e-05,9.05757770528208e-05,1.6776674925404,"NOT","NORAD"
"ARIH1",0.596393810080114,6.0555023026565,4.51733230963097,3.05268835878814e-05,9.0581188475513e-05,1.67736048880643,"NOT","ARIH1"
"CPEB4",1.28992906797272,7.12709177387401,4.51535114116698,3.07395744230838e-05,9.11887890746637e-05,1.67064854516961,"UP","CPEB4"
"CFAP97",-0.615112307264688,3.78477725020252,-4.51357493533147,3.09314880605806e-05,9.17344569897663e-05,1.66463219755763,"NOT","CFAP97"
"LMTK3",-0.692250611214219,4.56642636989524,-4.51336714002198,3.09540158281388e-05,9.17776203456666e-05,1.66392842998204,"NOT","LMTK3"
"CENPV",-0.757801891961159,6.75178550985056,-4.51271457830843,3.10248661319479e-05,9.19639992734277e-05,1.66171841561883,"DOWN","CENPV"
"PKN2",-0.565897167941643,7.57515066367175,-4.51152650729209,3.11542638954952e-05,9.23237840981333e-05,1.6576952020457,"NOT","PKN2"
"FAM160B2",-0.540569670357866,5.44873376985533,-4.51074792956969,3.12393470249914e-05,9.25520937600132e-05,1.65505895027279,"NOT","FAM160B2"
"PGRMC2",-0.373901342373654,7.59728712374752,-4.51060074771292,3.12554565068037e-05,9.25759918665234e-05,1.65456061958434,"NOT","PGRMC2"
"BTLA",-0.837574072031125,6.0449723583102,-4.5102742886449,3.12912172859286e-05,9.26580681659477e-05,1.6534553173177,"DOWN","BTLA"
"BRCA1",0.509135676636091,4.57027142771854,4.5101358872524,3.13063899935312e-05,9.26791535045122e-05,1.65298673925145,"NOT","BRCA1"
"IQSEC1",0.339230647033286,9.23953011009764,4.50670375299347,3.16849496972773e-05,9.37757189549142e-05,1.64136897564103,"NOT","IQSEC1"
"MAPKAPK5",-0.549606966665656,5.91976394781579,-4.50616199114638,3.17451113128903e-05,9.39296224193745e-05,1.63953550493677,"NOT","MAPKAPK5"
"MEI1",0.518159012414105,5.49172559617112,4.50493887691551,3.18813452491741e-05,9.43084769514248e-05,1.63539654365586,"NOT","MEI1"
"POTEE",0.833432269674363,4.23113926001894,4.50376514948064,3.20126136767458e-05,9.46724520604688e-05,1.63142521712197,"UP","POTEE"
"DUSP28",-0.326003316598328,6.61716674091648,-4.50353551517385,3.20383572337989e-05,9.47242465350695e-05,1.63064830426989,"NOT","DUSP28"
"AHI1",-0.338360040787255,3.48814004486041,-4.5031643895853,3.20800055519618e-05,9.48230261692554e-05,1.62939273006335,"NOT","AHI1"
"RPH3A",0.738201184954401,3.83093044634122,4.50142994991617,3.22753473038163e-05,9.53759300300195e-05,1.62352552288634,"UP","RPH3A"
"GP6",0.878928934384225,5.36973656067862,4.500448837943,3.23863578064976e-05,9.56794092281283e-05,1.62020713436708,"UP","GP6"
"RNF24",0.522377406085385,10.334816554283,4.50021038704246,3.2413394083682e-05,9.57347102651218e-05,1.61940068137428,"NOT","RNF24"
"VAMP4",-0.427035317331709,6.18164603547254,-4.49877042067798,3.25771295653742e-05,9.61936278341347e-05,1.6145310834184,"NOT","VAMP4"
"SDHAF1",-0.588017717031264,6.63628380885774,-4.49815507627326,3.26473444607138e-05,9.63762335836923e-05,1.61245037689798,"NOT","SDHAF1"
"NDUFV1",-0.545560929129728,7.70899819764239,-4.49704530585199,3.27743494358558e-05,9.67263492324873e-05,1.60869818321063,"NOT","NDUFV1"
"ADIPOR1",-1.02936153707871,11.3386987367933,-4.4959909175712,3.28954620094394e-05,9.70588996997302e-05,1.60513365646642,"DOWN","ADIPOR1"
"TIPARP",0.68045887441685,8.3004604561148,4.49458124389036,3.30580656168547e-05,9.75136686955402e-05,1.60036866612775,"NOT","TIPARP"
"PRKCZ",-0.644573803389005,6.29380921043847,-4.49398135441492,3.31274990841229e-05,9.76934446472597e-05,1.59834113538362,"NOT","PRKCZ"
"YBEY",-0.56299355176803,6.46609649110615,-4.49263595712501,3.32837372430879e-05,9.81290511444523e-05,1.59379438608358,"NOT","YBEY"
"SNX4",-0.686926114440661,5.48524016084516,-4.49180175352759,3.33809716935031e-05,9.83905209199029e-05,1.59097554083046,"NOT","SNX4"
"MORC2-AS1",-0.680311897313124,4.72411590421663,-4.4904509753552,3.35390047437974e-05,9.88212086890702e-05,1.58641168658101,"NOT","MORC2-AS1"
"MTMR6",0.539742435029507,7.60966517110374,4.49040614087814,3.35442625845523e-05,9.88212086890702e-05,1.58626021646178,"NOT","MTMR6"
"KBTBD11",-0.731040359110134,7.59875295623608,-4.48988913998814,3.36049504716066e-05,9.89746622129458e-05,1.58451361865361,"DOWN","KBTBD11"
"JPH2",0.403338980999044,5.73109699075706,4.48844938492502,3.3774519368424e-05,9.94486359505142e-05,1.57965017252344,"NOT","JPH2"
"TRIM6",1.12578750347907,4.27851278946224,4.48822014304554,3.38015953853196e-05,9.95029061087031e-05,1.57887587103011,"UP","TRIM6"
"PREP",-0.543182570384075,6.05471581798462,-4.48796367567877,3.38319120851821e-05,9.95666857838009e-05,1.5780096339086,"NOT","PREP"
"HBG2",-1.57464258711862,12.8208890571004,-4.48638583836548,3.40190096749375e-05,0.000100091718138684,1.57268090519089,"DOWN","HBG2"
"INPP5F",0.442622326085238,4.80208362874244,4.48630797371738,3.4028268787075e-05,0.000100093374326408,1.57241796157876,"NOT","INPP5F"
"TSC22D4",0.532952615488427,6.73972614172565,4.48529042327892,3.41494944634653e-05,0.000100424292609731,1.56898196778369,"NOT","TSC22D4"
"PSMD12",0.514355313850228,6.81746453313171,4.48379221331116,3.43287491017538e-05,0.000100925645507327,1.56392360872247,"NOT","PSMD12"
"EPAS1",1.11332840323542,4.24225688428528,4.4836583793301,3.43448062858443e-05,0.000100947068526575,1.56347178942144,"UP","EPAS1"
"TMEM101",0.336513127427536,7.55572933439779,4.47943410232228,3.48554031525423e-05,0.000102421672271065,1.54921415037701,"NOT","TMEM101"
"OGFRL1",-0.743561036852601,6.44012741286791,-4.47881454694322,3.49309087908748e-05,0.000102617345631181,1.54712360023884,"DOWN","OGFRL1"
"TROAP",0.593600340284317,3.71378120862878,4.47402985294339,3.55194105062244e-05,0.000104319575128003,1.53098349549845,"NOT","TROAP"
"CEP85L",-0.795335377240566,6.25934951677651,-4.47356497990816,3.55771001367976e-05,0.000104462352697587,1.52941579973937,"DOWN","CEP85L"
