"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"FEN1",0.215038390416663,7.09365640357143,3.11366495479098,0.00764937740185229,0.0360174640857836,-3.12556351429974,"NOT","FEN1"
"FCAR",0.406093533124999,6.41898415,3.11362230438322,0.00765002465744647,0.0360174640857836,-3.12564639680483,"NOT","FCAR"
"SLC10A3",-0.390516765250002,7.88517463571429,-3.11254502553416,0.00766639130054543,0.0360851842979889,-3.12773980814049,"NOT","SLC10A3"
"NFYC",-0.299519369291666,9.15424260585714,-3.11237037247323,0.00766904800223302,0.0360883544082323,-3.12807918937233,"NOT","NFYC"
"UQCRC1",-0.501799457500004,10.8707041178571,-3.11184655359827,0.00767702145326877,0.0361165355183898,-3.12909704102435,"NOT","UQCRC1"
"ARHGEF9",-0.245479787583337,6.544783398,-3.11120014014597,0.00768687235118584,0.0361535322239671,-3.13035307054155,"NOT","ARHGEF9"
"UGT8",0.291360449208334,6.20610124592857,3.11038977499611,0.00769923948057885,0.036202341299249,-3.13192760767935,"NOT","UGT8"
"BRD9",-0.48031779245834,9.94441774485714,-3.10899882967766,0.00772051299260205,0.0362783320027031,-3.13463004732514,"NOT","BRD9"
"ANKRD15",0.828245290666665,7.68207841807143,3.10895909952235,0.00772112149282895,0.0362783320027031,-3.13470723521156,"UP","ANKRD15"
"SSX3",-0.160145511958337,5.97116530871429,-3.10894212162015,0.0077213815379716,0.0362783320027031,-3.13474021988867,"NOT","SSX3"
"RPUSD4",-0.467449426833339,9.50808293564286,-3.10842900703969,0.00772924485252573,0.0362981190909345,-3.13573708462826,"NOT","RPUSD4"
"PARP1",0.468032070708327,9.95821492971429,3.10840699028102,0.00772958242992644,0.0362981190909345,-3.13577985754519,"NOT","PARP1"
"CREB1",0.443958313374994,7.80633660928571,3.10805311300216,0.00773501034844492,0.0363142371802508,-3.13646734324914,"NOT","CREB1"
"ICAM4",-0.314909789333335,6.47740921028571,-3.10784402759114,0.00773821916552862,0.0363199314302616,-3.13687353209248,"NOT","ICAM4"
"USP47",-0.211564181041668,6.83357010242857,-3.10709202212207,0.00774977105434921,0.0363647714997402,-3.13833440943583,"NOT","USP47"
"RPA3",0.58581730566666,10.1593168074286,3.10688600404131,0.00775293877383458,0.0363702569908399,-3.138734618217,"NOT","RPA3"
"TMF1",0.462852132749998,7.895443184,3.10629918819011,0.00776196865524147,0.0364032328916054,-3.13987453619578,"NOT","TMF1"
"DHX8",0.319662789999998,7.76334195842857,3.10582194661646,0.00776932010805694,0.0364283220835641,-3.14080157360817,"NOT","DHX8"
"SPINK1",-2.60483567504167,9.88343137557143,-3.10549814728395,0.00777431186171375,0.0364423371838241,-3.14143053692217,"DOWN","SPINK1"
"C19orf10",-1.22212975433334,11.2123878987143,-3.10490104689522,0.00778352522240107,0.0364761288879815,-3.14259034369713,"DOWN","C19orf10"
"LOC129607",1.71326482891666,7.584834963,3.10469336652066,0.00778673230419317,0.036481763063698,-3.14299373270201,"UP","LOC129607"
"HIST1H3A",-0.346663783791668,6.15936648392857,-3.10417506840833,0.00779474178603094,0.0365098883604646,-3.14400043132931,"NOT","HIST1H3A"
"FLJ23584",0.294868623624997,7.36072256885714,3.10395370010696,0.00779816517505579,0.0365111002424411,-3.14443038965395,"NOT","FLJ23584"
"IPO13",-0.489123438833333,7.65705521342857,-3.10389886652037,0.00779901338915033,0.0365111002424411,-3.14453689079236,"NOT","IPO13"
"DCBLD2",-0.244048255875002,6.36302921628571,-3.10332853748892,0.00780784116795009,0.036540158896526,-3.14564459939284,"NOT","DCBLD2"
"CEP57",0.40140459483333,6.66533380435714,3.10323844414914,0.0078092365746326,0.036540158896526,-3.14581957792029,"NOT","CEP57"
"ATG5",-0.23781873916667,7.00281823428571,-3.10294843514784,0.00781373004615474,0.0365517855141074,-3.14638282500658,"NOT","ATG5"
"MRGPRX3",-0.177752832958339,5.97723768942857,-3.10277479139219,0.00781642175310551,0.0365549798615423,-3.14672006652765,"NOT","MRGPRX3"
"IFNAR1",0.434156785416663,9.8951255865,3.10262544530167,0.00781873754994943,0.0365564150042214,-3.14701011582642,"NOT","IFNAR1"
"SERPINI1",0.227489137166665,6.320034114,3.10183116963702,0.00783106522115841,0.0366046477856202,-3.14855266064962,"NOT","SERPINI1"
"SLC25A13",-0.581086709416672,8.39889510042857,-3.10151484014725,0.00783598022546498,0.0366182157582913,-3.14916697796573,"NOT","SLC25A13"
"MAZ",-0.228757406750003,6.23132291185714,-3.101276842011,0.00783968016467435,0.0366245597437219,-3.14962916728804,"NOT","MAZ"
"UBR1",0.282360907166661,7.09706974564286,3.10116862274052,0.00784136312367645,0.0366245597437219,-3.14983932568732,"NOT","UBR1"
"TRAF3",-0.404988483624999,7.79055467385714,-3.09996717448041,0.00786007139175958,0.0366975107991257,-3.15217241470901,"NOT","TRAF3"
"TMEM86B",-0.173637196458334,6.57086694371429,-3.09990662578823,0.00786101539237193,0.0366975107991257,-3.15228998988993,"NOT","TMEM86B"
"UBE2M",-0.488331180833338,10.9419058292857,-3.09963429426265,0.00786526264044258,0.0367009464191228,-3.15281880609414,"NOT","UBE2M"
"HMGCR",-0.41651509270833,9.92803743892857,-3.09948346314493,0.00786761596275969,0.0367009464191228,-3.15311168805999,"NOT","HMGCR"
"RC3H2",0.584008574749996,7.82864423457143,3.09947154496517,0.00786780194433138,0.0367009464191228,-3.15313483052577,"NOT","RC3H2"
"NSUN3",0.291302563916666,7.51729002128571,3.09925657749217,0.0078711572311577,0.0367071881433564,-3.15355224709557,"NOT","NSUN3"
"PLCG2",0.33308587533333,10.3481090055714,3.09876325748848,0.00787886250688555,0.0367337076704577,-3.15451014014813,"NOT","PLCG2"
"NDUFB3",-0.380994198333335,11.1005223678571,-3.09825459702733,0.0078868152219765,0.0367536684750237,-3.15549779238105,"NOT","NDUFB3"
"PIH1D1",-0.299702190083335,7.8113723485,-3.09823106374427,0.00788718334862711,0.0367536684750237,-3.15554348563518,"NOT","PIH1D1"
"C16orf68",-0.220480182125007,8.0542706405,-3.09750282611051,0.00789858345731642,0.0367946948250558,-3.15695743383307,"NOT","C16orf68"
"INPP5E",-0.52251250854167,7.28511731685714,-3.09741040176668,0.00790003147120366,0.0367946948250558,-3.15713688104634,"NOT","INPP5E"
"LMBRD2",0.249954268166664,6.63726758921429,3.09712354207322,0.00790452738400232,0.036806214126584,-3.15769382979119,"NOT","LMBRD2"
"SLC25A1",-0.442206649458336,8.07820384035714,-3.0962464457843,0.00791828973995683,0.0368608642614465,-3.15939668888242,"NOT","SLC25A1"
"CCL4",2.02342799183332,11.1640699079286,3.0954680845157,0.00793052276100664,0.0369083689723882,-3.16090778588881,"UP","CCL4"
"NOL1",-0.793948180291672,9.87701141721429,-3.09524203325189,0.00793407897879257,0.036915478183863,-3.16134662540509,"DOWN","NOL1"
"C1orf174",-0.33880210379167,9.9469111785,-3.09479847888879,0.00794106153159836,0.0369307668169329,-3.162207693324,"NOT","C1orf174"
"CCDC111",0.250998379583329,6.29321564364286,3.09477547116787,0.00794142389155677,0.0369307668169329,-3.16225235740612,"NOT","CCDC111"
"MCM4",-0.341647734416669,7.64870725235714,-3.09458027453589,0.00794449879939617,0.0369356271468094,-3.16263128344179,"NOT","MCM4"
"FBXO34",0.352510185874999,8.51579866542857,3.09427399674383,0.00794932593434441,0.0369486293811661,-3.16322583765163,"NOT","FBXO34"
"CHPF",0.161114978000001,6.03841825271429,3.09358203426655,0.00796024241810539,0.0369899211650316,-3.16456905469046,"NOT","CHPF"
"RNF34",0.322320450208329,9.85675699357143,3.09321530979235,0.00796603393285942,0.0370073830677158,-3.16528090795452,"NOT","RNF34"
"PPP2R1A",-0.62998715662501,10.6157340940714,-3.09270351307036,0.00797412349295312,0.0370355092397315,-3.16627433787368,"NOT","PPP2R1A"
"AKR7A3",-0.210198515458337,6.16492645192857,-3.0910206518507,0.00800078059580915,0.0371498352901095,-3.16954067406248,"NOT","AKR7A3"
"HOMER3",-0.872685252791666,7.54762057435714,-3.08987007045293,0.0080190570360161,0.0372251992052002,-3.17177370523174,"DOWN","HOMER3"
"SLC25A23",0.794166652708332,7.3039379805,3.08962648937528,0.00802293151146733,0.0372336864866542,-3.1722464248811,"UP","SLC25A23"
"MRPS34",-0.535091275416669,7.93850460407143,-3.0882764378515,0.00804443951726914,0.0373239841651572,-3.17486636040317,"NOT","MRPS34"
"UBE2V1",-0.321419935791669,7.35699077292857,-3.08779706347077,0.00805209029259747,0.0373499584640317,-3.17579659451787,"NOT","UBE2V1"
"HAGH",0.302172394583332,10.6134763614286,3.08694934934801,0.00806563739933906,0.0374032629347026,-3.17744153533489,"NOT","HAGH"
"ASCC2",-0.410054372083335,10.5611865942857,-3.08559020821102,0.00808740465718742,0.037494650330405,-3.18007870326983,"NOT","ASCC2"
"SLC35B2",0.479818360041667,8.59545550785714,3.08538934398805,0.00809062652301838,0.0375000333263794,-3.18046842646436,"NOT","SLC35B2"
"ZNF493",0.162930194958333,6.06397177121429,3.08447901908943,0.00810524410639949,0.0375582192523941,-3.18223461119698,"NOT","ZNF493"
"LOC205251",-0.737834300291672,8.345091504,-3.08218325444658,0.00814222480018043,0.0377199757354591,-3.18668836999434,"DOWN","LOC205251"
"C21orf57",-0.47551138866667,8.18579169814286,-3.08165364485229,0.00815077958015724,0.0377499964418736,-3.18771572253657,"NOT","C21orf57"
"TIMP4",-0.279206451083335,6.35158691285714,-3.07803153488343,0.00820952674817566,0.0380124066759676,-3.19474114798919,"NOT","TIMP4"
"IL19",0.752859887499997,6.3843081035,3.07746074252508,0.00821882264650123,0.0380457684300134,-3.1958481178357,"UP","IL19"
"P117",-0.975822000708339,10.5434756965,-3.07702067802143,0.00822599663641562,0.0380692931823131,-3.19670153441278,"DOWN","P117"
"HLA-B",0.448318423749996,14.3248352614286,3.07627843135949,0.00823811090058154,0.0381156633760189,-3.19814092240697,"NOT","HLA-B"
"ZNF768",-0.423304767625003,7.36844652235714,-3.07600358270841,0.00824260120942549,0.0381176754691436,-3.19867390155541,"NOT","ZNF768"
"LYRM2",-0.519691082000005,8.95763449942857,-3.07599538171431,0.00824273522949277,0.0381176754691436,-3.19868980457098,"NOT","LYRM2"
"PROK2",1.93212269633333,7.49905268635714,3.07530644940428,0.00825400142473849,0.038160077216963,-3.20002572504293,"UP","PROK2"
"CHRAC1",-0.24363192466667,7.103602986,-3.07517015330838,0.00825623209866535,0.0381606948182406,-3.2002900127044,"NOT","CHRAC1"
"ATG4A",-0.181118543708338,8.09778580564286,-3.07468518815591,0.0082641740679701,0.0381877032795459,-3.20123037678786,"NOT","ATG4A"
"FTH1",0.519208955416666,13.3254701,3.07437568563237,0.00826924655220678,0.0382014418660845,-3.201830498712,"NOT","FTH1"
"EDG3",0.477142229749997,6.50036176721429,3.07353793355181,0.00828299207843407,0.0382552301652956,-3.20345483544535,"NOT","EDG3"
"OSTF1",0.369569390000001,11.3780308585714,3.07295963238471,0.00829249383327845,0.038277068440024,-3.20457606979485,"NOT","OSTF1"
"FAM12A",-0.147153412833333,5.97041744035714,-3.07283090313605,0.00829461038307603,0.038277068440024,-3.20482565017975,"NOT","FAM12A"
"PYGL",-0.806467170958337,9.47511494542857,-3.07276242000513,0.00829573659200557,0.038277068440024,-3.20495842455931,"DOWN","PYGL"
"IL1RN",-1.56299316666667,12.1105596792857,-3.07263930935518,0.00829776153448415,0.038277068440024,-3.20519710884495,"DOWN","IL1RN"
"ZNF480",0.370809109749996,7.29013169485714,3.07261035226812,0.00829823789613095,0.038277068440024,-3.20525324997028,"NOT","ZNF480"
"RNASE2",1.306958526,7.35035171842857,3.07224873076634,0.0083041890713041,0.0382948120959252,-3.20595434267595,"UP","RNASE2"
"FPR1",1.91347151558333,9.89331502278571,3.0718563488622,0.00831065125057548,0.0383038025651,-3.20671505498073,"UP","FPR1"
"GPKOW",0.30549062020833,9.32971669385714,3.07180716473449,0.00831146162046379,0.0383038025651,-3.20681040718597,"NOT","GPKOW"
"PCCB",-0.506608128708329,9.58422540757143,-3.07174697066194,0.00831245349945486,0.0383038025651,-3.20692710375356,"NOT","PCCB"
"AGPAT7",-0.209103210250002,6.52506801878571,-3.07155949739521,0.00831554343860249,0.0383083402410758,-3.20729055026253,"NOT","AGPAT7"
"DCUN1D1",0.422118014374997,7.77227015392857,3.07134564972095,0.00831906947057357,0.0383148841194703,-3.20770512277012,"NOT","DCUN1D1"
"TSPAN13",1.0296106975,6.7353463775,3.07061218145087,0.00833117453294061,0.0383586810640429,-3.20912700963842,"UP","TSPAN13"
"P2RY1",-0.268831058583336,6.17565562907143,-3.07051408899433,0.00833279475991436,0.0383586810640429,-3.2093171649925,"NOT","P2RY1"
"FES",-0.886676528958337,8.25282566507143,-3.0698827632381,0.00834323005662423,0.0383970048913483,-3.21054098346052,"DOWN","FES"
"C1orf192",-0.196603939500001,6.40423585671429,-3.06935431665172,0.00835197479640005,0.038427531067027,-3.21156533623864,"NOT","C1orf192"
"CCDC120",0.25642042733333,6.60518475264286,3.06898536641479,0.00835808557008556,0.0384459259653304,-3.2122804985097,"NOT","CCDC120"
"CTSG",-0.191185393499999,6.09695259471429,-3.06828754227317,0.00836965546050025,0.0384857528904481,-3.21363309708434,"NOT","CTSG"
"EPSTI1",2.13794580691666,11.5709914525714,3.06820808983004,0.00837097378361234,0.0384857528904481,-3.21378709685727,"UP","EPSTI1"
"LSP1",-0.737628936958332,8.04283831314286,-3.06805696496242,0.00837348190671171,0.0384875600546686,-3.21408001465243,"DOWN","LSP1"
"VPRBP",-0.239008662333335,6.67660121185714,-3.06788311507936,0.00837636810301016,0.0384889175616536,-3.2144169759289,"NOT","VPRBP"
"BACH1",0.690365037749998,7.28218617878571,3.06778439255841,0.00837800749913226,0.0384889175616536,-3.21460832144017,"NOT","BACH1"
"RAB33B",0.730211952333332,7.11189437792857,3.06737316877557,0.00838483974211644,0.0385105827327846,-3.21540534951786,"UP","RAB33B"
"DRG1",-0.323745696125,9.35108064735714,-3.06691503569984,0.00839245785404337,0.0385358454630399,-3.21629327334303,"NOT","DRG1"
"FLJ90709",0.30972399958333,8.12628807628571,3.06611638195942,0.0084057547425904,0.0385871642408974,-3.21784111377147,"NOT","FLJ90709"
"CAPN6",-0.377644373916668,8.07263647407143,-3.06503545979678,0.00842378438773213,0.0386601776805956,-3.21993588935104,"NOT","CAPN6"
"ATP5C1",-0.447804635416666,11.9310921585714,-3.06490197761008,0.00842601350872482,0.0386606575436877,-3.22019456198978,"NOT","ATP5C1"
"TTC4",-0.586204861166673,10.0666879282857,-3.06378943156201,0.00844461550338049,0.0387305471176443,-3.22235046309914,"NOT","TTC4"
"FEZ2",-0.550853669250001,9.78799840221428,-3.06364288303002,0.00844706885370011,0.0387305471176443,-3.22263443527267,"NOT","FEZ2"
"ITGAM",-1.38883756883334,8.90826156392857,-3.06360930902831,0.00844763101115185,0.0387305471176443,-3.22269949242583,"DOWN","ITGAM"
"ELL",0.573176009416663,8.32526626507143,3.06194404979578,0.00847556036870004,0.038848809075374,-3.22592613938152,"NOT","ELL"
"SP110",1.37279096679166,10.3718672073571,3.06179514900942,0.00847806214835075,0.0388504902829359,-3.22621463730778,"UP","SP110"
"DNAJC12",-0.205993614875003,6.08129474142857,-3.06138681547957,0.00848492658006015,0.0388702068405351,-3.22700577740584,"NOT","DNAJC12"
"FLT4",-0.149123079083332,6.22559280628571,-3.06128030283008,0.00848671805248189,0.0388702068405351,-3.22721214084027,"NOT","FLT4"
"EFNA3",-0.183851396208334,6.39979025014286,-3.06109939878236,0.00848976159733955,0.0388702068405351,-3.22756263117696,"NOT","EFNA3"
"AGPAT3",-0.491742167333333,8.79136605614286,-3.06103121178924,0.00849090906144568,0.0388702068405351,-3.22769473823287,"NOT","AGPAT3"
"SUV39H1",0.394819912291664,7.97832290378571,3.06077598582473,0.00849520541731484,0.0388800938075649,-3.22818921404864,"NOT","SUV39H1"
"SERPINA10",-0.295153450000003,7.20077290471429,-3.06062546465698,0.0084977402300057,0.0388819157569559,-3.22848083076716,"NOT","SERPINA10"
"XRN1",0.216577323416665,6.46268750235714,3.06027728419056,0.00850360654278392,0.0388852953639999,-3.22915537844014,"NOT","XRN1"
"CS",-0.3597435625,11.354078955,-3.06023162348646,0.00850437615372502,0.0388852953639999,-3.22924383817642,"NOT","CS"
"APBA3",0.588171711416663,9.07978938114286,3.06020116484104,0.00850488957238663,0.0388852953639999,-3.22930284641002,"NOT","APBA3"
"TNK2",1.090089477875,9.52748091757143,3.05999390984381,0.00850838393019404,0.0388915002204825,-3.2297043633696,"UP","TNK2"
"YY1",0.285951399583332,11.4384511814286,3.05842335483566,0.00853491001844254,0.0389966500814163,-3.23274684860509,"NOT","YY1"
"GOLGA1",-0.317549390500001,7.17223948892857,-3.05816359974731,0.00853930506842217,0.0389966500814163,-3.23325001902893,"NOT","GOLGA1"
"FLJ43505",0.424134371374997,6.03336689842857,3.0581203360376,0.00854003730700965,0.0389966500814163,-3.23333382419132,"NOT","FLJ43505"
"C18orf54",0.242751069541665,6.17239858771429,3.05804178190056,0.00854136699522579,0.0389966500814163,-3.23348598908233,"NOT","C18orf54"
"CYB5R4",0.424544502708329,9.85364403135714,3.05799830953237,0.00854210294139284,0.0389966500814163,-3.23357019780405,"NOT","CYB5R4"
"TRNT1",-0.317303614333333,7.13515210078571,-3.05758896045651,0.00854903591427236,0.0390183043202929,-3.23436312181554,"NOT","TRNT1"
"ASIP",-0.128206590625005,6.20724233357143,-3.05746510661143,0.00855113467216179,0.0390183043202929,-3.23460302728944,"NOT","ASIP"
"EFHD2",-0.297021091666673,12.5936921285714,-3.05590946620645,0.00857753915992962,0.0391289747037451,-3.23761615478525,"NOT","EFHD2"
"UBE3C",-0.388639084333338,8.68956523057143,-3.05546379819921,0.00858511851786465,0.0391529715585342,-3.23847931826707,"NOT","UBE3C"
"PACRG",-0.220143486958338,6.65499902357143,-3.05526616043074,0.00858848181263065,0.0391529715585342,-3.23886209272253,"NOT","PACRG"
"SI",-0.148658048666667,6.00829248628571,-3.0552207711223,0.00858925440796113,0.0391529715585342,-3.23894999969508,"NOT","SI"
"SFRS9",-0.348587341666672,11.816380695,-3.05471471983197,0.00859787283420051,0.0391824422649503,-3.23993006930048,"NOT","SFRS9"
"MBNL3",-0.191017928916669,6.36853834142857,-3.05454842398261,0.0086007068432129,0.0391855439223699,-3.2402521278252,"NOT","MBNL3"
"CRELD1",-0.506675580208336,8.11334249435714,-3.05316260576742,0.00862435990365285,0.0392834290464919,-3.24293585807855,"NOT","CRELD1"
"MYADM",-0.744150819875003,8.79985133257143,-3.05303688382109,0.00862650890090572,0.0392834290464919,-3.24317931572521,"DOWN","MYADM"
"LOC352909",-0.159522823083334,6.14129220892857,-3.05278583507214,0.0086308017270842,0.0392931446153994,-3.24366546016856,"NOT","LOC352909"
"EEF1B2",-0.733249123750005,12.1088016057143,-3.0510711926646,0.00866017796615114,0.0394170231240751,-3.24698558484998,"DOWN","EEF1B2"
"PLEKHF2",0.610443390833328,8.33283288642857,3.05050314977862,0.00866993180826526,0.0394515501662923,-3.24808542915378,"NOT","PLEKHF2"
"RAMP1",0.264187954374999,6.30701257885714,3.05033580248734,0.00867280739474187,0.0394547690405295,-3.24840943947883,"NOT","RAMP1"
"DSCR2",-0.430993159708333,8.58727426178571,-3.05018714599903,0.00867536260230039,0.0394565291862185,-3.24869725868155,"NOT","DSCR2"
"CCDC134",0.453693813666668,7.21408317964286,3.04893135555338,0.00869697772254138,0.0395449534275576,-3.25112853371674,"NOT","CCDC134"
"PXK",0.615357249041664,7.27469985607143,3.0464706341116,0.00873948719576737,0.0397283158884284,-3.25589206489583,"NOT","PXK"
"PSKH1",-0.210692928583335,6.36543354314286,-3.04629547669383,0.00874252090278538,0.0397321810359604,-3.25623111140965,"NOT","PSKH1"
"NDUFA7",-0.493891092541672,9.44571632721429,-3.04593235769881,0.00874881340299131,0.0397508508100456,-3.25693397717341,"NOT","NDUFA7"
"KCNG1",0.570558698041664,6.54212374357143,3.0457713158533,0.008751605536307,0.0397536110694404,-3.25724569025031,"NOT","KCNG1"
"PDCD1LG2",0.647394494666667,6.78715490157143,3.04533471552536,0.00875917972127736,0.0397780866953042,-3.2580907593003,"NOT","PDCD1LG2"
"FAM109B",-0.314614906083335,6.9679210595,-3.04490652551004,0.00876661430286649,0.0397972727406539,-3.25891952712384,"NOT","FAM109B"
"DDX46",-0.424847753416669,8.30311175535714,-3.044818974487,0.00876813520321222,0.0397972727406539,-3.25908898061971,"NOT","DDX46"
"TMED10",-0.817497728375001,8.85689615892857,-3.04471362819539,0.0087699655816905,0.0397972727406539,-3.25929287531483,"DOWN","TMED10"
"TMED9",-0.405820819166671,11.6146757907143,-3.04436211021252,0.00877607589788912,0.039815071830937,-3.2599732184118,"NOT","TMED9"
"TAAR2",-0.438119081500006,7.84908825364286,-3.04350904843748,0.00879092189666102,0.0398724839864259,-3.26162420844864,"NOT","TAAR2"
"NPL",-0.887054847083336,11.4505270292857,-3.04336782897592,0.00879338196214646,0.0398737033553898,-3.26189751177601,"DOWN","NPL"
"KCTD8",-0.187283588916671,6.053018905,-3.04284977814907,0.00880241232334933,0.0399047077847503,-3.26290007948022,"NOT","KCTD8"
"PMPCB",0.420866971083328,9.77085671071429,3.04218668081093,0.00881398443953219,0.0399427076498513,-3.2641833033638,"NOT","PMPCB"
"S100A10",-0.437865340416669,13.8076626307143,-3.04211796012147,0.00881518458656938,0.0399427076498513,-3.26431628835179,"NOT","S100A10"
"TEGT",-0.453752630416671,12.9863355742857,-3.04115797295467,0.00883196683964991,0.0400087877971395,-3.26617394912213,"NOT","TEGT"
"LOC728689",-0.366989109458336,6.97296471478571,-3.04065372628791,0.00884079460937299,0.0400388102306521,-3.26714966615976,"NOT","LOC728689"
"DACT1",0.30867034295833,6.12000918728571,3.03985627255712,0.00885477333069867,0.0400921399101079,-3.26869267503552,"NOT","DACT1"
"SLC7A11",0.668319010958331,10.2934970268571,3.03936624601322,0.0088633739440511,0.0401210984228601,-3.26964079826655,"NOT","SLC7A11"
"C10orf11",-0.645072772458334,7.880100464,-3.03881817301353,0.00887300313901285,0.0401531836337854,-3.27070119715065,"NOT","C10orf11"
"TBC1D20",-0.35563334075,7.01341238714286,-3.0387116858998,0.00887487523081195,0.0401531836337854,-3.27090722165097,"NOT","TBC1D20"
"PIH1D2",0.178557758291666,6.07393871507143,3.03811876818896,0.00888530613937764,0.0401903842451541,-3.2720543356198,"NOT","PIH1D2"
"C1QTNF3",-0.246449545875004,6.18939797257143,-3.03786100784276,0.0088898445707212,0.0402009198939895,-3.2725530093431,"NOT","C1QTNF3"
"SETBP1",0.322806738125,6.37379754771429,3.03764873779881,0.00889358376790137,0.040206792461173,-3.27296366951214,"NOT","SETBP1"
"RASGEF1B",-0.331381767458334,6.57503188985714,-3.03753645671054,0.00889556226019028,0.040206792461173,-3.27318088760225,"NOT","RASGEF1B"
"ZNF345",0.227686398458333,6.32327460807143,3.03734835233974,0.00889887780152468,0.0402117902543692,-3.27354478931811,"NOT","ZNF345"
"LSS",0.676791858208329,9.29877054135714,3.03689107137178,0.00890694296723641,0.0402351514547633,-3.27442941470432,"NOT","LSS"
"CHGA",-0.151445415958335,5.83920812014286,-3.03680454788405,0.00890846981432332,0.0402351514547633,-3.27459679439028,"NOT","CHGA"
"DHCR24",-0.574392273291669,7.590414319,-3.03657080852064,0.00891259581835198,0.0402437980413278,-3.27504895856003,"NOT","DHCR24"
"ITGB3BP",0.387022668749999,6.59629211571429,3.035589395357,0.00892994051546783,0.0403121130141325,-3.27694740913263,"NOT","ITGB3BP"
"CD24",0.203446353374999,6.15339829307143,3.03531684059496,0.00893476334640211,0.0403238811047816,-3.27747461928053,"NOT","CD24"
"FANK1",-0.144025221166672,6.14952823578571,-3.03428450485825,0.00895305379737731,0.040396409608449,-3.27947141108014,"NOT","FANK1"
"OR10H2",-0.136470134791668,5.80579964,-3.03411967018285,0.00895597768875216,0.0403995850278193,-3.27979022973055,"NOT","OR10H2"
"NOD1",-0.472657605625003,6.86873027764286,-3.03396743717914,0.00895867888631941,0.0404017545710915,-3.28008467157971,"NOT","NOD1"
"POR",-0.661986305958338,9.01362975471429,-3.03351261335882,0.00896675400619037,0.0404193066890806,-3.280964353065,"NOT","POR"
"TSPAN1",-0.163535389750002,6.41665823235714,-3.03349801532342,0.00896701330460067,0.0404193066890806,-3.28099258691542,"NOT","TSPAN1"
"DHX36",0.245871080624998,8.22992645785714,3.03290411322855,0.00897756881304864,0.0404568647080352,-3.2821412219388,"NOT","DHX36"
"KIAA1160",-0.258119603875006,9.355522218,-3.03270524032643,0.00898110615546768,0.0404627850237795,-3.28252584181932,"NOT","KIAA1160"
"LOC128977",-0.331073351375005,7.32034920028571,-3.03145183756778,0.00900343210555706,0.0405533302041638,-3.28494980734561,"NOT","LOC128977"
"VILL",0.213444521166666,6.50194861914286,3.03117438124957,0.0090083816465306,0.0405636274461953,-3.28548635581811,"NOT","VILL"
"UBAP2",-0.486461476416668,8.98759352964286,-3.03107380329498,0.00901017652016935,0.0405636274461953,-3.28568085234061,"NOT","UBAP2"
"NAP1L1",-0.42019956329167,8.9705517855,-3.02941933666113,0.00903975226401043,0.0406867108454608,-3.28888005981218,"NOT","NAP1L1"
"TMEM178",-0.129490833000003,6.02676170478571,-3.02867438477979,0.00905310056870324,0.0407286163017675,-3.29032044570261,"NOT","TMEM178"
"CREB3",-0.299031763083335,7.32710397464286,-3.02863671012126,0.00905377615367212,0.0407286163017675,-3.29039328888888,"NOT","CREB3"
"TFDP2",0.193854751666663,6.26361495664286,3.0285251243247,0.00905577741149372,0.0407286163017675,-3.29060903671239,"NOT","TFDP2"
"GLTSCR2",0.684003204166656,12.3440614971429,3.02814338174424,0.00906262715821554,0.0407493517168392,-3.29134711282906,"NOT","GLTSCR2"
"TMEM11",-0.352764182250003,7.91796504528571,-3.0262388910253,0.00909687672774229,0.0408932474838751,-3.29502905627037,"NOT","TMEM11"
"USP9Y",0.283218220666664,6.43433543607143,3.02602281124061,0.00910077069022043,0.0409006481229788,-3.29544677349731,"NOT","USP9Y"
"ZNF319",0.53307765220833,8.45927898542857,3.02572172870948,0.00910619923042004,0.0409149400977663,-3.29602880498059,"NOT","ZNF319"
"CDH3",-0.124447971291668,5.84546248121429,-3.02450168502583,0.00912822949243819,0.0410037995739071,-3.29838719005873,"NOT","CDH3"
"ZNF383",0.345176300541667,7.24494886814286,3.02401364869679,0.00913705668252299,0.041033321927905,-3.29933052782878,"NOT","ZNF383"
"CXYorf3",-0.370660166458337,8.13581855092857,-3.02320752538449,0.00915165564433535,0.0410887435874587,-3.30088863790714,"NOT","CXYorf3"
"ANKRD39",-0.511512658666671,7.27189421685714,-3.02306561263952,0.00915422808186824,0.04109015500882,-3.30116292448338,"NOT","ANKRD39"
"KIAA0247",0.527254936083331,9.76191629857143,3.02250988578692,0.00916430856575866,0.041125258439238,-3.30223699943584,"NOT","KIAA0247"
"PPP4C",-0.265984553749997,10.9961112664286,-3.02143647107755,0.00918381060642042,0.0412026138079469,-3.30431151881021,"NOT","PPP4C"
"MRPL34",-0.460836618916668,9.90971759785714,-3.02104691553462,0.00919089827879447,0.0412242484543315,-3.3050643514353,"NOT","MRPL34"
"DBC1",-0.150626360375002,5.90214875607143,-3.02053746559157,0.00920017549877195,0.0412556908701708,-3.30604885591337,"NOT","DBC1"
"CDC25A",0.374852828708328,6.26963004357143,3.01974326084293,0.00921465664308576,0.0413104476310006,-3.30758357883803,"NOT","CDC25A"
"ZNF77",-0.220822066249999,6.57107328764286,-3.01932425425872,0.00922230568075955,0.0413345557814733,-3.30839323560065,"NOT","ZNF77"
