"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"CCDC186",0.100285906935482,7.19650410527757,3.24352985043228,0.00184606303354781,0.0150007776938418,-1.67569293576299,"NOT","CCDC186"
"ST3GAL2",-0.143172934584149,7.59551258463934,-3.24340856770785,0.00184674087450981,0.0150007776938418,-1.67602933129631,"NOT","ST3GAL2"
"FKBP11",0.635385709873512,8.68563414806171,3.24303242558786,0.00184884459473673,0.0150089160128151,-1.67707255930689,"NOT","FKBP11"
"RNU11",0.068512256460906,7.17184897918133,3.24247502616611,0.00185196620668694,0.0150253029586001,-1.67861834301403,"NOT","RNU11"
"CMTM6",-0.375089146408911,9.97835470433526,-3.24184860387295,0.0018554802767401,0.0150448525772343,-1.68035531278781,"NOT","CMTM6"
"RITA1",0.121190946096108,7.5254323612642,3.24124171037006,0.0018588907680197,0.0150631195733236,-1.68203790153683,"NOT","RITA1"
"MAP3K7",-0.203036532010634,8.79150939586946,-3.24083881307884,0.0018611581358326,0.0150631195733236,-1.68315479322183,"NOT","MAP3K7"
"HAT1",-0.291394297673846,8.0321466980626,-3.24063622421255,0.00186229921778147,0.0150631195733236,-1.68371636209509,"NOT","HAT1"
"LAPTM4B",0.268785784649629,7.64698126852528,3.24049292875177,0.00186310672632652,0.0150631195733236,-1.68411355654543,"NOT","LAPTM4B"
"PUM1",-0.325709200084763,9.40313593507106,-3.2404653617785,0.00186326211136765,0.0150631195733236,-1.68418996678586,"NOT","PUM1"
"B4GALT1",0.293601661108598,8.53759708072355,3.24005446046537,0.00186557965661788,0.0150729098946908,-1.68532884901848,"NOT","B4GALT1"
"PLPP2",0.0860575330520792,7.16221755000668,3.23955276485096,0.00186841296644334,0.0150847292679723,-1.68671924171341,"NOT","PLPP2"
"HEXIM1",0.0866694772443974,7.26788939970595,3.23940339564835,0.001869257304679,0.0150847292679723,-1.68713317157299,"NOT","HEXIM1"
"RPP25",0.0568704796108594,7.14305618314458,3.23836092411842,0.00187516006225608,0.0151234045992021,-1.69002167079919,"NOT","RPP25"
"MRPS28",0.184519624276587,7.58662199385476,3.23537513258684,0.00189216344967517,0.0152515091783877,-1.69829104373993,"NOT","MRPS28"
"SLC25A40",-0.237037101914726,7.5133186991174,-3.23448048551202,0.00189728638144334,0.015283758183336,-1.70076776349658,"NOT","SLC25A40"
"TRAFD1",0.273518738707674,8.61074922980753,3.23387170096093,0.0019007798500287,0.0153016141023784,-1.70245282541112,"NOT","TRAFD1"
"PHYH",-0.14723165015,7.5349140823767,-3.23370289991292,0.00190174957240689,0.0153016141023784,-1.70292001125232,"NOT","PHYH"
"OR10Q1",-0.263201351542421,7.37382032766362,-3.23329352032576,0.00190410329186583,0.015311508289136,-1.70405296629106,"NOT","OR10Q1"
"PXYLP1",-0.150101789892581,7.36150001826197,-3.23231137253758,0.00190976128852297,0.0153479458833392,-1.70677063069994,"NOT","PXYLP1"
"PDCD5",0.201085697997569,7.7637423287808,3.23147611288288,0.00191458550388332,0.0153776437110251,-1.70908137709769,"NOT","PDCD5"
"SEC16B",0.0662561798592947,7.09673070090131,3.22993266761331,0.00192353011336638,0.0154348466876824,-1.71335018394787,"NOT","SEC16B"
"KRT32",0.0700989858705539,7.11045239417933,3.22984319251861,0.00192404984276018,0.0154348466876824,-1.71359760583002,"NOT","KRT32"
"GNG8",0.347650948409086,7.58744426707485,3.22966130370433,0.00192510677744622,0.0154348466876824,-1.71410056038319,"NOT","GNG8"
"CDC27",-0.0543732053688162,7.13467515957853,-3.22892215344917,0.00192940750451094,0.0154561357037371,-1.71614423013519,"NOT","CDC27"
"DUSP5",0.383922587091654,7.89471095175095,3.22881506663261,0.00193003133402267,0.0154561357037371,-1.71644028544539,"NOT","DUSP5"
"TIMM23",0.307943725206705,9.3338136162847,3.22738685025172,0.00193836947025352,0.0155137890269057,-1.72038809499653,"NOT","TIMM23"
"ACAN",-0.113913127724562,7.22724804014859,-3.22598344877588,0.00194659566508782,0.0155704792424112,-1.72426608186929,"NOT","ACAN"
"S100A4",-0.660397515810782,12.6802562536547,-3.22542920868421,0.00194985342332343,0.0155873845848074,-1.72579726464061,"NOT","S100A4"
"TCTN3",0.0809835454794525,7.24438996521085,3.22427781633834,0.00195663753895686,0.0156324437276659,-1.72897757388398,"NOT","TCTN3"
"F2RL1",-0.42446425083401,8.57359680710292,-3.22353940357158,0.001960999993035,0.0156581136606816,-1.73101674239464,"NOT","F2RL1"
"MIB2",-0.119029551342376,7.58409423461439,-3.22228877087804,0.00196840941285099,0.0157080685541044,-1.73446966398027,"NOT","MIB2"
"LBR",-0.257648175327862,8.43104079529316,-3.22099194992595,0.00197612022128698,0.0157581962482273,-1.73804908412359,"NOT","LBR"
"HPS3",-0.0898332585885653,7.2679669260577,-3.22084350789884,0.00197700465337105,0.0157581962482273,-1.73845873981536,"NOT","HPS3"
"CD24",1.02527994154474,9.90217317723836,3.21981545129212,0.00198314011842117,0.015797856545692,-1.74129549396632,"UP","CD24"
"KLF3",-0.182161128498121,7.51446187425128,-3.2193966655174,0.00198564456000507,0.0158032564417229,-1.7424508768349,"NOT","KLF3"
"OAZ3",0.104242407515258,7.29717660317331,3.2193141731549,0.00198613823434368,0.0158032564417229,-1.74267845115503,"NOT","OAZ3"
"UBE4A",-0.190899150532776,8.53381624515772,-3.21844738133211,0.0019913325058886,0.0158280076380412,-1.74506944209354,"NOT","UBE4A"
"FPR1",-0.446169216615811,12.3253555947955,-3.2184073287089,0.00199157283009856,0.0158280076380412,-1.74517991347041,"NOT","FPR1"
"AKAP7",-0.57474941068381,8.20138169362308,-3.21566151819741,0.0020081133181398,0.0159501572126532,-1.75275091139696,"NOT","AKAP7"
"HDDC3",0.15469103821163,7.9409890291742,3.21506470640463,0.0020117254655396,0.0159695363004548,-1.75439587534735,"NOT","HDDC3"
"KLHL35",0.273531889018344,7.60339521177445,3.21295755834333,0.00202452760138702,0.0160618025545102,-1.76020193649108,"NOT","KLHL35"
"CSNK2A2",-0.144652278515236,7.76956106502985,-3.21261275145028,0.00202662976481521,0.0160691214530342,-1.76115175871581,"NOT","CSNK2A2"
"TATDN2",0.121391267865954,7.93338838190688,3.21102769222625,0.0020363196715968,0.0161365599572377,-1.76551709036103,"NOT","TATDN2"
"NACC2",-0.239937387290457,8.2036939775215,-3.21021412620589,0.00204131008998687,0.0161667011894193,-1.76775708441669,"NOT","NACC2"
"HACD1",0.32587687134282,7.66646117478258,3.20892896493901,0.00204921665874909,0.0162198892071354,-1.7712946838701,"NOT","HACD1"
"NCOA7",0.411047575481007,8.61238396887347,3.20866644593709,0.00205083525752429,0.0162232740290336,-1.77201718039113,"NOT","NCOA7"
"TFRC",0.711576027003277,8.92826939485765,3.2074127423995,0.00205858170044671,0.0162751015226263,-1.77546699188418,"UP","TFRC"
"NAA35",-0.0672743409135803,7.28345554697427,-3.20609794527219,0.00206673511067504,0.0163300844997769,-1.77908386262412,"NOT","NAA35"
"CAMLG",-0.234115975611015,9.70939699859167,-3.20540276583318,0.00207105833697765,0.0163534168424877,-1.78099579395398,"NOT","CAMLG"
"CMPK2",0.121562818007088,7.16364012446514,3.20523722193114,0.00207208908164247,0.0163534168424877,-1.78145104002275,"NOT","CMPK2"
"TLE2",-0.069830804560862,7.19769868970194,-3.20500722570266,0.00207352193171426,0.0163552494231683,-1.78208350177015,"NOT","TLE2"
"SEMA4B",-0.258071596885234,9.12221898053776,-3.20439266099618,0.0020773551596373,0.0163713276357101,-1.78377331844468,"NOT","SEMA4B"
"ZDHHC23",0.0756439151749646,7.13473064774037,3.20421861905469,0.00207844191941331,0.0163713276357101,-1.78425182409249,"NOT","ZDHHC23"
"DUSP16",-0.143936519975124,7.41367225940454,-3.20410273537159,0.00207916582071491,0.0163713276357101,-1.78457042071105,"NOT","DUSP16"
"ACAD9",0.126599078670585,7.92859209777835,3.20349561810771,0.00208296222230029,0.0163917454605284,-1.78623941883234,"NOT","ACAD9"
"PSMD2",0.177849434418237,8.08851854157162,3.20257271066797,0.0020887457653165,0.0164261065444333,-1.78877610089785,"NOT","PSMD2"
"GFI1",0.221963595535253,7.46194257596324,3.20241424636018,0.0020897403201808,0.0164261065444333,-1.78921159879376,"NOT","GFI1"
"JCHAIN",0.996539783642207,8.75911974450568,3.20172082756431,0.00209409758619429,0.016450863505847,-1.79111709558357,"UP","JCHAIN"
"NDUFV3",-0.0920656683434844,7.21577326421296,-3.20089498512576,0.00209929808415354,0.0164540169798602,-1.79338609768783,"NOT","NDUFV3"
"DCP2",-0.341110784956483,9.80508641506906,-3.20086023932991,0.00209951715077292,0.0164540169798602,-1.79348155243254,"NOT","DCP2"
"ATF7IP2",0.106405541523097,7.34481617846135,3.20075825461317,0.00210016027171488,0.0164540169798602,-1.79376172370737,"NOT","ATF7IP2"
"ZHX2",-0.195127671633217,8.08762233871241,-3.20075814805154,0.00210016094379466,0.0164540169798602,-1.79376201644888,"NOT","ZHX2"
"CEP55",0.16048097225447,7.35320013374916,3.20069828872951,0.00210053850594456,0.0164540169798602,-1.79392645828282,"NOT","CEP55"
"EMP1",0.130735315857737,7.27630987813422,3.20012980208709,0.00210412740453654,0.0164726571865499,-1.79548805821928,"NOT","EMP1"
"GLCCI1",0.0706817308670757,7.26236456799198,3.19888010522994,0.00211203705692542,0.0165250825901425,-1.79892019403597,"NOT","GLCCI1"
"RAB28",-0.0698111292884915,7.27310035000624,-3.1986399778353,0.00211356007456775,0.0165275059332732,-1.79957956215238,"NOT","RAB28"
"ACP2",0.119187461644256,7.4440055363014,3.19727742928974,0.00212222161147868,0.0165857158872993,-1.80332031536829,"NOT","ACP2"
"OAS1",0.520380993405848,8.24535699622344,3.19693184148624,0.00212442375147307,0.0165934061597283,-1.80426891090943,"NOT","OAS1"
"RPL13AP3",0.417806236445731,12.5469320547071,3.1964040190907,0.00212779125436224,0.0166101847947979,-1.80571757372685,"NOT","RPL13AP3"
"NUP188",0.079501775844153,7.22376920768701,3.19596552724107,0.00213059263422025,0.0166158530575025,-1.80692092729477,"NOT","NUP188"
"SNORA32",-0.102418194257184,7.30647334454166,-3.19590854490634,0.00213095692933907,0.0166158530575025,-1.80707729514413,"NOT","SNORA32"
"SYK",-0.292502132297654,10.4447080752586,-3.19527780764646,0.0021349932133503,0.0166378018033511,-1.80880799475882,"NOT","SYK"
"PPT2",0.0889907174231679,7.18441995541346,3.19446198617554,0.00214022454026679,0.0166690329831413,-1.81104618386338,"NOT","PPT2"
"TRPA1",-0.178826147486649,7.29075179193072,-3.19409625298488,0.0021425736458805,0.0166777932595338,-1.81204943012185,"NOT","TRPA1"
"RASAL3",-0.316976008532205,9.67149561925707,-3.19323910442327,0.00214808858837495,0.0167111723305788,-1.81440035491915,"NOT","RASAL3"
"S100Z",-0.133830764692599,7.37847499631677,-3.19207669275663,0.00215558887323751,0.0167599495612108,-1.81758779902849,"NOT","S100Z"
"ACAD8",-0.141453726419726,7.63429071017064,-3.19114317362317,0.00216163003000169,0.0167896858320884,-1.82014698583262,"NOT","ACAD8"
"DLX3",0.066125999434254,7.15429252228135,3.19110483053826,0.0021618785016505,0.0167896858320884,-1.82025208944453,"NOT","DLX3"
"MGAT3",0.123645715637553,7.25409288145378,3.1904623076232,0.00216604617703776,0.0168124678197199,-1.82201319526425,"NOT","MGAT3"
"P4HB",0.337281536381759,9.72721722112564,3.18965062713916,0.0021713218461688,0.0168438190139587,-1.82423757952955,"NOT","P4HB"
"ARRDC1-AS1",0.0649044542546555,7.09632366445489,3.18901763010413,0.00217544448491,0.0168651641775862,-1.82597200128149,"NOT","ARRDC1-AS1"
"SLC27A4",0.158469885534266,7.17548394304322,3.18884814023079,0.00217654959801766,0.0168651641775862,-1.82643636359464,"NOT","SLC27A4"
"ANKRD39",0.105900897874086,7.43509737200434,3.18781737424236,0.00218328176866283,0.0169056534906792,-1.82926003209057,"NOT","ANKRD39"
"KCNH6",0.52487129582919,11.6015553373157,3.18766828870287,0.00218425709467005,0.0169056534906792,-1.82966838021448,"NOT","KCNH6"
"NBPF10",-0.609061909918056,10.8738306836594,-3.18733352208045,0.00218644864492531,0.0169130059291156,-1.83058526161463,"NOT","NBPF10"
"HYOU1",0.122442824459212,7.4219626349521,3.18703722082835,0.00218839010061385,0.0169184165440192,-1.83139673289072,"NOT","HYOU1"
"MAPK4",-0.0664809241337796,7.18648229517732,-3.18683466248562,0.00218971825396738,0.0169190822776765,-1.83195144164047,"NOT","MAPK4"
"ZFYVE19",0.100238403806316,7.68301637880508,3.1866329860774,0.00219104137504984,0.0169197083962182,-1.83250370965913,"NOT","ZFYVE19"
"ARFGAP3",-0.161740039266221,7.73117720436356,-3.18405428445848,0.00220802541216602,0.0170412023595046,-1.83956294526869,"NOT","ARFGAP3"
"TMCC1",-0.0966615677215588,7.28194365254322,-3.18355010162935,0.0022113604845018,0.0170572777575785,-1.84094266630492,"NOT","TMCC1"
"SERPINB9",-0.0870647939303053,7.25355279384941,-3.18286100109773,0.00221592638699892,0.0170828235674586,-1.84282816583063,"NOT","SERPINB9"
"CEBPE",0.325890116324334,7.67570860823257,3.18239474288726,0.00221902077041114,0.0170970027910297,-1.84410376084531,"NOT","CEBPE"
"COX17",0.399495730367319,9.62206448353687,3.18193584016663,0.00222207029136415,0.0171108205251342,-1.84535909943561,"NOT","COX17"
"ATG4B",-0.129729529994903,7.44520313194141,-3.18151776357283,0.00222485193059028,0.0171206638692117,-1.84650264221776,"NOT","ATG4B"
"CCDC82",-0.0458492463457141,7.09836955292047,-3.18136603360361,0.00222586226048847,0.0171206638692117,-1.84691763404535,"NOT","CCDC82"
"GAS7",-0.45673178892817,8.75929077825173,-3.17949955122623,0.00223832589530504,0.017206814529258,-1.85202140857503,"NOT","GAS7"
"IGF1R",-0.178960942003049,7.61269421385431,-3.17886027126068,0.00224260976679716,0.0172300226978629,-1.85376897514653,"NOT","IGF1R"
"LOC390877",-0.0536553559672717,7.11340680965984,-3.17862244548162,0.0022442054177414,0.0172325626834686,-1.85441904167471,"NOT","LOC390877"
"TRAF3IP3",0.25021182076167,8.37377028083148,3.17823696672306,0.00224679398016887,0.0172427197734425,-1.85547262339309,"NOT","TRAF3IP3"
"COX7B",0.48517931204241,8.90855814039898,3.17784996735911,0.00224939556729643,0.0172529653252883,-1.85653026730321,"NOT","COX7B"
"SLC38A7",0.068870139830552,7.15694082752773,3.17697519308983,0.00225528660368828,0.0172884153716611,-1.85892062135669,"NOT","SLC38A7"
"ZZEF1",-0.168631223506845,7.94985292397527,-3.17476607940424,0.00227022794809495,0.0173837182144333,-1.86495496802434,"NOT","ZZEF1"
"COPG2",-0.195417378342253,7.56593707623012,-3.17460592104835,0.00227131477635698,0.0173837182144333,-1.86539233236566,"NOT","COPG2"
"BLVRA",0.31354502406068,7.89963190708487,3.17457165306337,0.00227154738083184,0.0173837182144333,-1.86548591011946,"NOT","BLVRA"
"UBQLN1",0.299816092671751,9.26309754063088,3.17300410000206,0.00228221151523004,0.0174555223247971,-1.8697657368326,"NOT","UBQLN1"
"LRRC46",0.0705520585663573,7.15157293779439,3.1711552032705,0.00229484991116493,0.0175408037832217,-1.87481171785104,"NOT","LRRC46"
"CHMP7",0.0848439861543389,7.27683772623725,3.17099662370663,0.00229593695092383,0.0175408037832217,-1.87524441062917,"NOT","CHMP7"
"S100A11",-0.44381732045685,12.2369511289263,-3.17026067090995,0.00230098811513161,0.0175695404172213,-1.87725228978826,"NOT","S100A11"
"ZNF654",-0.145968322311771,7.65529436395857,-3.16871003184901,0.00231166490956301,0.0176411761333711,-1.88148173815054,"NOT","ZNF654"
"STAG1",-0.133808935107245,7.77627557422277,-3.16782187934324,0.00231780108681393,0.0176780998905819,-1.88390353800768,"NOT","STAG1"
"ARF1",-0.257586814486926,10.1237103533497,-3.1675028381363,0.00232000903907127,0.0176850381254778,-1.88477337308039,"NOT","ARF1"
"JDP2",0.177943092201731,7.51516669767543,3.16704405271868,0.00232318755594327,0.0176993629122255,-1.88602409483625,"NOT","JDP2"
"P2RX3",0.092922511651599,7.11149123996525,3.16655890239111,0.00232655316751073,0.0177150962816272,-1.88734654722166,"NOT","P2RX3"
"LRCH3",-0.0905916243438689,7.30565106468501,-3.16607696518575,0.00232990100866258,0.0177306768379897,-1.8886600942092,"NOT","LRCH3"
"COA6",0.105215929112557,7.41251413156783,3.16552429140414,0.00233374578321884,0.0177411364690965,-1.89016625750125,"NOT","COA6"
"ERICH1",-0.262601655238447,8.72567519845311,-3.16550497992194,0.00233388023437241,0.0177411364690965,-1.89021888225446,"NOT","ERICH1"
"MZT2A",0.0729866693650427,7.1023492937456,3.16513307934228,0.00233647091024378,0.0177509240040941,-1.89123228403862,"NOT","MZT2A"
"SPNS1",0.198657971151048,8.06588776453174,3.16492543580269,0.0023379185354231,0.0177520213431067,-1.89179805950725,"NOT","SPNS1"
"LGI4",0.0850237299646244,7.11414299395834,3.16298722282886,0.00235147170685704,0.0178360077318117,-1.89707788200768,"NOT","LGI4"
"PIBF1",-0.0632044882896921,7.20124003323702,-3.16295502300718,0.00235169748764825,0.0178360077318117,-1.89716557647697,"NOT","PIBF1"
"ZNF585A",0.195878275827625,7.49726828096792,3.16278250663676,0.00235290749479266,0.0178360077318117,-1.89763540432128,"NOT","ZNF585A"
"TREML4",-0.13562815984212,7.19885990747126,-3.16243454559636,0.00235534982141588,0.0178388677811035,-1.89858297775195,"NOT","TREML4"
"STAG3L2",0.0749610496056814,7.17387232081755,3.16232583376798,0.00235611335247244,0.0178388677811035,-1.89887900799141,"NOT","STAG3L2"
"ZFP1",-0.0478302701542566,7.15938265585732,-3.16216925538821,0.0023572134786365,0.0178388677811035,-1.89930536923638,"NOT","ZFP1"
"MYB",0.41933570134947,7.9395610700881,3.16005124815061,0.00237214201120136,0.0179418758892753,-1.90507115983164,"NOT","MYB"
"TRIM63",0.0629564960997193,7.10619847975095,3.15904836333521,0.00237924156344211,0.0179855874457316,-1.9078002964666,"NOT","TRIM63"
"AP4S1",0.0901105691687656,7.36428007682891,3.1569798364069,0.00239394779930616,0.0180867204227113,-1.9134273437021,"NOT","AP4S1"
"PSMC3",0.236748911821929,8.42418594076877,3.1566752463305,0.00239612046167054,0.0180931002931686,-1.91425569664105,"NOT","PSMC3"
"SEPTIN10",-0.0560953962502149,7.14698770768813,-3.15641540291002,0.00239797540164962,0.0180970753026433,-1.91496231172941,"NOT","SEPTIN10"
"CAVIN1",0.0807237163325754,7.20666665303074,3.15574197932659,0.00240278901674434,0.0181233621185445,-1.91679341312892,"NOT","CAVIN1"
"MMRN2",0.0650017337663327,7.12962538109089,3.15509539260808,0.00240741931145285,0.0181482378863369,-1.9185512728018,"NOT","MMRN2"
"YBX1",-0.617609939733983,10.7549593059784,-3.15341162311317,0.00241951622962625,0.0182156102067116,-1.92312765553437,"NOT","YBX1"
"IVL",0.0835909709461342,7.14501372135899,3.15340693776264,0.00241954997040935,0.0182156102067116,-1.92314038752923,"NOT","IVL"
"TERF2",-0.134688180762891,7.74227218826933,-3.15329334624359,0.00242036811585289,0.0182156102067116,-1.92344905743888,"NOT","TERF2"
"ANKRD13C",-0.0640206060070732,7.21561804474092,-3.15197417160706,0.00242988848126584,0.0182771622815037,-1.92703314186938,"NOT","ANKRD13C"
"PELI1",-0.339624095554781,8.83018328262308,-3.15133420197533,0.00243451969811746,0.018301891461234,-1.92877148778435,"NOT","PELI1"
"GPR156",0.0797015375523458,7.17904294735175,3.14970016892446,0.00244638206935169,0.0183809247372911,-1.93320882642027,"NOT","GPR156"
"HSPA9",0.2288997001254,8.22590271171308,3.14834625869464,0.00245625181790575,0.0184428024486693,-1.93688418970873,"NOT","HSPA9"
"BTF3L4",-0.133774096652235,7.80309758800958,-3.14819929572174,0.00245732538866061,0.0184428024486693,-1.93728306971993,"NOT","BTF3L4"
"RPS27",0.470514101065108,13.769524585783,3.14719409349451,0.00246468021271954,0.0184789673462119,-1.94001097556569,"NOT","RPS27"
"MCM10",0.104954923298791,7.23830968624148,3.14716994991956,0.00246485711848972,0.0184789673462119,-1.94007648823795,"NOT","MCM10"
"ACTR3B",0.064458084293201,7.09587278746692,3.14672272318874,0.00246813620500034,0.0184932223648268,-1.94128995415757,"NOT","ACTR3B"
"PELI2",-0.243389380050353,8.65149663214213,-3.1464711952148,0.00246998221208927,0.0184932223648268,-1.9419723724773,"NOT","PELI2"
"DEK",-0.309492375978961,8.99721399354912,-3.1463555543078,0.00247083135398508,0.0184932223648268,-1.94228610334159,"NOT","DEK"
"DECR1",-0.26021623388649,9.85881721819804,-3.14609026707535,0.00247278036883816,0.0184976464493759,-1.94300578888305,"NOT","DECR1"
"SETX",0.148496928787785,7.55128565937113,3.14587741497454,0.00247434519260526,0.0184991933115636,-1.94358319330651,"NOT","SETX"
"CD19",0.319830370303059,7.75866245931767,3.14470353746534,0.00248299183799122,0.0185534986151009,-1.9467670576848,"NOT","CD19"
"ATP5MPL",0.300490228504763,8.48093765883471,3.14445927207704,0.00248479461768248,0.0185534986151009,-1.94742945979331,"NOT","ATP5MPL"
"ELANE",1.3364368915464,9.64343610370016,3.14433736100154,0.00248569482987513,0.0185534986151009,-1.94776004570284,"UP","ELANE"
"MORC3",-0.0930226802046903,7.26175080484518,-3.14265782553609,0.00249812790078351,0.0186360888633477,-1.95231347750051,"NOT","MORC3"
"ZNF157",0.0571326955250404,7.07651958329517,3.14097684818582,0.00251062987193825,0.018719102416827,-1.95686902612334,"NOT","ZNF157"
"SPEG",0.0822279549635985,7.16039907685297,3.14035659461391,0.00251525766001186,0.018743347836259,-1.95854949716167,"NOT","SPEG"
"FCGRT",-0.467429324980451,10.3852626746318,-3.13837540240803,0.00253009307589249,0.0188435909676367,-1.96391556227889,"NOT","FCGRT"
"LIG3",0.0933573114348043,7.36925210785665,3.1379900034487,0.00253298848293378,0.0188548465106688,-1.96495912683803,"NOT","LIG3"
"CTSL",0.354025274479096,7.97959766433237,3.136973446624,0.00254064049591429,0.0189014772448631,-1.96771125716483,"NOT","CTSL"
"VIPAS39",-0.0908964122268712,7.3831160696272,-3.13650017261352,0.00254421038093067,0.0189177040442345,-1.96899233063916,"NOT","VIPAS39"
"PARPBP",0.123670712970831,7.25567259537581,3.13558156362357,0.00255115279993853,0.0189589762360952,-1.97147844490954,"NOT","PARPBP"
"BROX",-0.070368452611417,7.21438151336511,-3.13463732774763,0.00255830735463015,0.019001779053856,-1.97403335632102,"NOT","BROX"
"CXCL3",0.0828743369743901,7.15333368805324,3.1340136073503,0.00256304362151952,0.0190226786015435,-1.97572070664912,"NOT","CXCL3"
"RBBP9",0.0889555472286023,7.29287132438728,3.13372406373817,0.0025652450776069,0.0190226786015435,-1.9765039246663,"NOT","RBBP9"
"TMEM138",0.127670961274969,7.71941875562453,3.133715453434,0.00256531057047683,0.0190226786015435,-1.97652721479825,"NOT","TMEM138"
"CDC37",-0.276071743283845,11.0044109886133,-3.13351789101391,0.00256681372625303,0.019023469303057,-1.97706159118945,"NOT","CDC37"
"TMEM150A",-0.144149888429423,7.51335261728514,-3.13204569626322,0.00257804089630533,0.0190962877049871,-1.9810428727094,"NOT","TMEM150A"
"NOTCH2",-0.206464082038136,7.90780343211005,-3.13128097367597,0.00258389088404869,0.019119383473841,-1.98311038077408,"NOT","NOTCH2"
"RABL6",0.134849785315012,7.40853530289285,3.13127116370967,0.00258396600905457,0.019119383473841,-1.98313690063292,"NOT","RABL6"
"SMCP",0.0854362673305253,7.15093037683203,3.13102053136421,0.00258588605150007,0.0191232029280857,-1.98381442901447,"NOT","SMCP"
"YWHAG",0.263309264634865,8.90772109775228,3.13005746401777,0.00259327632751116,0.0191674498824509,-1.98641749365878,"NOT","YWHAG"
"CTDSPL2",-0.0873386720911018,7.26599117466763,-3.12756785579039,0.00261247239572525,0.0192888855058942,-1.99314389222402,"NOT","CTDSPL2"
"SEC11A",0.333091343073786,9.82433969799309,3.12755936604224,0.00261253808239428,0.0192888855058942,-1.99316682298429,"NOT","SEC11A"
"ADAP1",-0.320885460660236,10.2732948684578,-3.1272879313647,0.0026146390339832,0.0192939398271502,-1.99389994225517,"NOT","ADAP1"
"TBC1D9",-0.171395992627748,7.54015442054288,-3.12647208345259,0.00262096334977589,0.0193289964527842,-1.99610318725052,"NOT","TBC1D9"
"LINC01347",-0.25721931749651,7.79844078282624,-3.12630920346652,0.0026222276791033,0.0193289964527842,-1.99654300336901,"NOT","LINC01347"
"TLR8",-0.501534303258561,10.159387298928,-3.12539788131977,0.00262931219282127,0.0193707359062257,-1.99900348577675,"NOT","TLR8"
"CEACAM8",1.1455980875337,9.68019279074694,3.1246604286202,0.002635058156921,0.0194025741695015,-2.00099414968596,"UP","CEACAM8"
"C9orf72",-0.268342252786455,8.68791322224515,-3.12437980777486,0.00263724773387173,0.0194082056352246,-2.00175156043839,"NOT","C9orf72"
"QRFPR",-0.0502553266224641,7.12353561875718,-3.1239954006843,0.00264024987535876,0.0194198076685406,-2.00278901431612,"NOT","QRFPR"
"CCDC126",-0.159720002596078,7.44677810346135,-3.12306149079585,0.00264755683373881,0.0194630432753319,-2.00530909652484,"NOT","CCDC126"
"TAF1",-0.0725091492048486,7.27503805644709,-3.12201266068438,0.00265578546244217,0.019502680533257,-2.00813861841409,"NOT","TAF1"
"KDELR1",0.156386120434076,8.36004746200557,3.12200927071178,0.0026558120972832,0.019502680533257,-2.00814776270516,"NOT","KDELR1"
"BBS2",-0.129313052770325,7.61455970162575,-3.12137557508562,0.00266079539853509,0.0195287472623087,-2.0098569978955,"NOT","BBS2"
"SNORD68",-0.0720014612597,7.29095252166819,-3.1211404980564,0.0026626462351581,0.0195318077626945,-2.0104909941006,"NOT","SNORD68"
"IWS1",-0.150853718927309,7.70640781585743,-3.11989190847694,0.00267249696182755,0.0195837384562656,-2.01385781403929,"NOT","IWS1"
"TRAK2",0.863026895485261,9.18909781057942,3.11971124375804,0.00267392513014626,0.0195837384562656,-2.01434489373622,"UP","TRAK2"
"MAX",0.262355577664355,8.16630899159055,3.11969689617958,0.00267403857940494,0.0195837384562656,-2.01438357451899,"NOT","MAX"
"SRSF4",-0.267557931460301,9.84519961210626,-3.11921899736103,0.00267781999480711,0.0196008941264172,-2.015671904987,"NOT","SRSF4"
"CLPP",0.168591805911759,7.96759660792849,3.11851049223055,0.00268343529838613,0.0196314477092459,-2.01758164070009,"NOT","CLPP"
"CCL23",0.0632731714160517,7.24802644743172,3.1182783244015,0.00268527775174701,0.0196343819293064,-2.01820736625566,"NOT","CCL23"
"ACRBP",0.690983689036337,9.663028664863,3.11794472521286,0.00268792722054786,0.0196432106214071,-2.0191064035562,"NOT","ACRBP"
"TAPT1",0.145114833435405,7.67956888365917,3.11760071651308,0.00269066192034409,0.0196526523747599,-2.02003341962085,"NOT","TAPT1"
"TIMM8B",0.220385346602889,7.47942871154221,3.11721848289729,0.00269370353824202,0.0196643245433723,-2.02106335342262,"NOT","TIMM8B"
"SFTPD",-0.0701893651202301,7.1342305568855,-3.11684422073886,0.0026966848358878,0.0196755440998734,-2.02207171754194,"NOT","SFTPD"
"MAU2",-0.172504949861699,7.93707779899309,-3.11651449155067,0.00269931394693696,0.0196761173569336,-2.02296002353012,"NOT","MAU2"
"TRAF2",0.0629691968863337,7.22900735946358,3.11647208156837,0.00269965227867485,0.0196761173569336,-2.02307427297867,"NOT","TRAF2"
"HELLS",0.0669668814978719,7.13836127216195,3.1149567474869,0.00271176710528079,0.0197515376717726,-2.02715571962595,"NOT","HELLS"
"RAD17",-0.057376029379447,7.1565201181047,-3.11441680893383,0.0027160960772713,0.0197515376717726,-2.02860965162672,"NOT","RAD17"
"AHCY",0.287416429585662,8.3632314972573,3.11439120166255,0.00271630154452871,0.0197515376717726,-2.02867860156601,"NOT","AHCY"
